Date,Route,Rating,Notes,URL,Pitches,Location,"Avg Stars","Your Stars",Style,"Lead Style","Route Type","Your Rating",Length
2015-09-28,"Fun House Stairway",V2,,https://www.mountainproject.com/route/108160623/fun-house-stairway,1,"Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.1,4,,,Boulder,,10
2015-09-28,"Tree Crack",V1+,,https://www.mountainproject.com/route/108160659/tree-crack,1,"Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",2.5,2,,,Boulder,,15
2015-09-28,"The Hesitator",V2,,https://www.mountainproject.com/route/108160639/the-hesitator,1,"Barney's Rubble > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.4,4,,,Boulder,,16
2015-09-25,"Lovin' You is a Dirty Job",5.10a/b,,https://www.mountainproject.com/route/109412189/lovin-you-is-a-dirty-job,1,"Upper Ice Caves (Feline area) > Ice Cave Walls > Rifle Mountain Park > Rifle > Colorado",3.2,3,,,Sport,,100
2015-09-21,BLM-6,5.10d,,https://www.mountainproject.com/route/105840317/blm-6,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.2,4,,,Sport,,80
2015-09-21,"Kinder, Gentler, Carpet Bombing",5.9,,https://www.mountainproject.com/route/107694665/kinder-gentler-carpet-bombing,1,"AWOL > British Aisles > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.4,2,,,Sport,,60
2015-09-21,Goddess,5.10c,,https://www.mountainproject.com/route/105793729/goddess,1,"AWOL > British Aisles > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.4,4,,,Sport,,
2015-09-08,"Magic Light Start",5.11a,,https://www.mountainproject.com/route/110457319/magic-light-start,1,"(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",3.5,-1,,,Sport,,
2015-09-08,"Moons of Pluto",5.10d,,https://www.mountainproject.com/route/105803003/moons-of-pluto,1,"(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",3.8,4,,,Sport,,95
2015-09-08,"Screaming Yellow Zonkers",5.10b,,https://www.mountainproject.com/route/105803440/screaming-yellow-zonkers,1,"(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",3.5,3,,,Sport,,85
2015-09-08,"Reason To Be",5.11a,,https://www.mountainproject.com/route/105806903/reason-to-be,1,"(q) Mesa Verde Wall > Smith Rock > Central Oregon > Oregon",3.1,3,,,Sport,,80
2015-09-08,"Morning Sky",5.10c,,https://www.mountainproject.com/route/105800402/morning-sky,1,"(g) Morning Glory Wall > Smith Rock > Central Oregon > Oregon",2.9,3,,,Sport,,90
2015-09-08,Armageddon,5.11a,,https://www.mountainproject.com/route/105815133/armageddon,1,"(f) Cocaine Gully > Smith Rock > Central Oregon > Oregon",2.7,3,,,Sport,,80
2015-09-08,"Chicken McNuggets",5.10b,,https://www.mountainproject.com/route/105789342/chicken-mcnuggets,1,"(f) Cocaine Gully > Smith Rock > Central Oregon > Oregon",2.6,2,,,Sport,,80
2015-09-08,"Vomit Launch",5.11b,,https://www.mountainproject.com/route/105789348/vomit-launch,1,"(f) Cocaine Gully > Smith Rock > Central Oregon > Oregon",3.8,4,,,Sport,,
2015-08-28,"Pile Driver",5.11b,,https://www.mountainproject.com/route/105753502/pile-driver,1,"Skull Cave > Rifle Mountain Park > Rifle > Colorado",2.8,2,,,Sport,,
2015-08-18,Disincarnate,5.11b,,https://www.mountainproject.com/route/106926556/disincarnate,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.5,3,,,Sport,5.11b,50
2015-08-18,Powerless,5.10c,,https://www.mountainproject.com/route/106887446/powerless,1,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.1,2,,,Sport,,45
2015-08-18,"Easily Amused",5.10c/d,,https://www.mountainproject.com/route/107824351/easily-amused,1,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.5,2,,,Sport,,45
2015-08-18,"Architect Rally",5.10d,,https://www.mountainproject.com/route/106221614/architect-rally,1,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.8,3,,,Sport,,70
2015-08-18,Cultureshock,5.12a,,https://www.mountainproject.com/route/105793317/cultureshock,1,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.4,4,,,Sport,,
2015-08-13,"Pinch Fest",5.12b,,https://www.mountainproject.com/route/105753328/pinch-fest,1,"Ruckman Cave > Rifle Mountain Park > Rifle > Colorado",3.4,4,,,Sport,,
2015-08-13,Feline,5.11b,,https://www.mountainproject.com/route/105756046/feline,1,"Upper Ice Caves (Feline area) > Ice Cave Walls > Rifle Mountain Park > Rifle > Colorado",3.6,4,,,Sport,,
2015-08-07,"Tracks are for Kids",5.10b,,https://www.mountainproject.com/route/105762030/tracks-are-for-kids,1,"Dinosaur Rock > Central > Flatirons > Boulder > Colorado",3.1,4,,,"Sport, TR",,60
2015-08-07,"Hot if You're Not aka The Brown Eye Wall (submitted as Absolution)",5.12a,,https://www.mountainproject.com/route/105763125/hot-if-youre-not-aka-the-brown-eye-wall-submitted-as-absolution,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.5,3,,,Sport,,40
2015-08-07,"Absolution (submitted as Hot if You're Not aka The Brown Eye Wall)",5.11b,,https://www.mountainproject.com/route/105751339/absolution-submitted-as-hot-if-youre-not-aka-the-brown-eye-wall,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.6,3,,,Sport,,45
2015-08-07,"Wing Ding",5.9+,,https://www.mountainproject.com/route/105748621/wing-ding,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.6,3,,,"Sport, TR",,50
2015-08-07,"What If You're Not?",5.7,,https://www.mountainproject.com/route/105748618/what-if-youre-not,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.6,3,,,"Trad, TR",,60
2015-08-07,"Feeling Lucky",5.10a,,https://www.mountainproject.com/route/107528888/feeling-lucky,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.2,2,,,Sport,,45
2015-08-07,"Bar None",5.9-,,https://www.mountainproject.com/route/105763122/bar-none,1,"Der Zerkle > Central > Flatirons > Boulder > Colorado",2.0,2,,,Sport,,40
2015-07-30,"The Great Escape",5.12,,https://www.mountainproject.com/route/105748433/the-great-escape,1,"Wall of Justice > Clear Creek Canyon > Golden > Colorado",3.7,4,,,Sport,,
2015-07-29,Fandango,5.5,,https://www.mountainproject.com/route/105748508/fandango,4,"First Flatiron > North > Flatirons > Boulder > Colorado",3.1,4,,,Trad,,
2015-07-25,"Dodge Block Variation (Tunnel Route)",5.6,,https://www.mountainproject.com/route/107103070/dodge-block-variation-tunnel-route,3,"Second Flatiron > North > Flatirons > Boulder > Colorado",2.9,4,,,Trad,,600
2015-07-25,Freeway,5.0,,https://www.mountainproject.com/route/105752023/freeway,6,"Second Flatiron > North > Flatirons > Boulder > Colorado",3.1,3,,,Trad,4th,
2015-07-19,"East Ridge",5.10c,,https://www.mountainproject.com/route/105753004/east-ridge,5,"The Maiden > South > Flatirons > Boulder > Colorado",3.6,4,,,Trad,,
2015-07-15,Empor,5.7+,,https://www.mountainproject.com/route/105748142/empor,3,"Cob Rock > Boulder Canyon > Boulder > Colorado",3.0,3,Lead,,Trad,,220
2015-07-14,"Satan's Slab","5.8 R",,https://www.mountainproject.com/route/105752680/satans-slab,8,"Ridge 2 aka Satan's Slab > Skunk Canyon > Central > Flatirons > Boulder > Colorado",3.3,4,,,Trad,,
2015-06-25,"North Face Center",5.7+,,https://www.mountainproject.com/route/105748093/north-face-center,2,"Cob Rock > Boulder Canyon > Boulder > Colorado",3.1,3,,,Trad,,220
2015-06-23,Giant,5.11c,,https://www.mountainproject.com/route/105798204/giant,1,"Club Paradiso / The Actual Cave > Exit 38: Mt Washington > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.9,3,,,Sport,,
2015-06-23,Primus,5.11a,,https://www.mountainproject.com/route/106006893/primus,1,"Amazonia > Exit 38: Mt Washington > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.3,4,,,Sport,,65
2015-06-14,Ruper,5.8+,,https://www.mountainproject.com/route/105748774/ruper,6,"Redgarden - Tower One > Redgarden Wall > Eldorado Canyon SP > Boulder > Colorado",3.6,4,,,Trad,,
2015-06-14,"Officer Friendly",5.11b/c,Onsight,https://www.mountainproject.com/route/105750118/officer-friendly,1,"Wall of Justice > Clear Creek Canyon > Golden > Colorado",3.0,3,,,Sport,,45
2015-06-14,"Hanging Judge",5.11b,onsight,https://www.mountainproject.com/route/105752059/hanging-judge,1,"Wall of Justice > Clear Creek Canyon > Golden > Colorado",3.2,3,,,Sport,,
2015-05-20,"Condorphamine Addiction",5.10b,,https://www.mountainproject.com/route/105793190/condorphamine-addiction,7,"Condor Buttress > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.0,4,,,Sport,,675
2015-05-13,"Lost in Space",5.10b/c,,https://www.mountainproject.com/route/106782760/lost-in-space,4,"(1) Northeast Face > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",3.0,3,,,Sport,,400
2015-05-11,"Corner Flash",5.7,,https://www.mountainproject.com/route/106677557/corner-flash,1,"Grandeur Buttress Side > Inner Walls > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.4,2,,,"Trad, TR",,55
2015-05-05,Phoenix,5.10a,,https://www.mountainproject.com/route/105790327/phoenix,1,"(3) Phoenix > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",3.0,-1,,,Sport,,90
2015-05-03,"The Physical",V4,,https://www.mountainproject.com/route/108184692/the-physical,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.7,4,,,Boulder,,15
2015-05-03,"Feel The Pinch",V4+,,https://www.mountainproject.com/route/108184582/feel-the-pinch,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.3,4,,,Boulder,,12
2015-05-03,"The Real Thing",V4,,https://www.mountainproject.com/route/106288755/the-real-thing,1,"Forestland Boulders > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.5,3,,,Boulder,,
2015-05-03,"Drugstore Cowboy",V3,,https://www.mountainproject.com/route/107352587/drugstore-cowboy,1,"Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.1,-1,,,Boulder,,
2015-05-03,"The Rail",V3+,,https://www.mountainproject.com/route/107369965/the-rail,1,"Mad Meadows > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",2.4,-1,,,Boulder,,
2015-05-03,"You Dog You","V3 R",,https://www.mountainproject.com/route/105811922/you-dog-you,1,"The Sword/Underwear Rock > ** Bouldering in Icicle Creek > Icicle Creek > Central-East Cascades, Wenatchee, & Leavenworth > Washington",3.8,4,,,Boulder,,30
2015-05-03,"Cunning Stunt",5.10c/d,,https://www.mountainproject.com/route/105800865/cunning-stunt,1,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",3.5,4,,,Sport,,80
2015-05-03,"Tunnel Vision",5.10d,,https://www.mountainproject.com/route/107818883/tunnel-vision,1,"The Country > The Country Area > Index > Skykomish Valley > Central-West Cascades & Seattle > Washington",2.6,-1,,,Sport,,40
2015-05-03,"Party in Your Pants",5.8,,https://www.mountainproject.com/route/105795744/party-in-your-pants,1,"Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.1,-1,,,Trad,,90
2015-05-03,"Elation at the End of Eternity",5.9+,,https://www.mountainproject.com/route/105798604/elation-at-the-end-of-eternity,2,"Gun Show > Exit 38: Far Side > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.7,-1,,,Sport,,200
2015-05-03,Neverigine,5.10a,,https://www.mountainproject.com/route/105793329/neverigine,1,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.3,2,,,Sport,,
2015-05-03,"Steep Street",5.11a,,https://www.mountainproject.com/route/105792983/steep-street,1,"Nevermind Wall > Exit 38: Deception Crags > Exit 38 > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.8,3,,,Sport,,30
2015-05-03,"Sweet and Sticky",5.9,,https://www.mountainproject.com/route/105827410/sweet-and-sticky,1,"Midland > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.5,2,,,Sport,,
2015-05-03,"Lay of the Land",5.12a,,https://www.mountainproject.com/route/105827408/lay-of-the-land,1,"Midland > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.5,4,,,Sport,,
2015-05-03,"Girls in the Gym",5.10c,,https://www.mountainproject.com/route/106386277/girls-in-the-gym,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.9,4,,,Sport,,65
2015-05-03,Aborigine,5.11b,,https://www.mountainproject.com/route/105793712/aborigine,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.4,4,,,Sport,,
2015-04-03,"Topless Twins",5.9,,https://www.mountainproject.com/route/105732362/topless-twins,1,"Brass Wall > 10-Pine Creek Canyon > Red Rock > Southern Nevada > Nevada",3.1,4,,,Trad,,70
2015-01-16,"The Young and the Rackless",5.9,"With Riley Carpenter",https://www.mountainproject.com/route/105762150/the-young-and-the-rackless,4,"Upper East Face > East Blob > Blob Rock Area > Boulder Canyon > Boulder > Colorado",2.8,3,,,Sport,,300
2015-01-06,"Face Out",V5,,https://www.mountainproject.com/route/105759450/face-out,1,"King Conquerer > Flagstaff > Boulder > Colorado",3.4,4,,,Boulder,,10
2014-11-08,272,5.8,,https://www.mountainproject.com/route/107514055/272,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",2.6,3,,,Trad,,40
2014-11-08,"Sex Party",5.9+,,https://www.mountainproject.com/route/105972125/sex-party,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.2,4,,,Trad,,80
2014-11-08,"Savage Heart",5.10b,,https://www.mountainproject.com/route/105972116/savage-heart,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",2.6,3,,,Sport,,80
2014-11-08,Jihad,5.11a,,https://www.mountainproject.com/route/105946942/jihad,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.6,3,,,Trad,5.10c/d,85
2014-11-08,"Human Sacrifice",5.10c,,https://www.mountainproject.com/route/105972111/human-sacrifice,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.5,4,,,Sport,,80
2014-10-20,"Wherever I May Roam",5.9,,https://www.mountainproject.com/route/105821077/wherever-i-may-roam,5,"(6) Northwest Face > (m) Smith Rock Group > Smith Rock > Central Oregon > Oregon",3.3,4,,,Sport,,400
2014-10-20,Toxic,5.11b,,https://www.mountainproject.com/route/105789298/toxic,1,"(d) Aggro Gully > Smith Rock > Central Oregon > Oregon",3.6,4,,,Sport,,50
2014-10-04,"Desert Dessert",5.10+,,https://www.mountainproject.com/route/105947062/desert-dessert,1,"Middle East Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.8,4,,,Sport,,80
2014-09-03,"Human Foot",5.8,,https://www.mountainproject.com/route/105827424/human-foot,1,"Blackstone > British Aisles > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.1,1,,,Sport,,
2014-09-03,"Cranium Teaser",5.6,,https://www.mountainproject.com/route/106502599/cranium-teaser,1,"Blackstone > British Aisles > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",1.3,2,,,Sport,,
2014-09-03,"Reptiles and Amphetamines",5.9,,https://www.mountainproject.com/route/105793829/reptiles-and-amphetamines,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",3.0,3,,,Sport,,
2014-09-03,"Son of Jesus",5.10c,,https://www.mountainproject.com/route/106386267/son-of-jesus,1,"World Wall > Exit 32 / Little Si > North Bend & Vicinity > Central-West Cascades & Seattle > Washington",2.9,2,,,Sport,,80
2014-09-02,"Easy Off",5.10c,,https://www.mountainproject.com/route/105795748/easy-off,1,"Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",3.1,-1,,,Sport,,90
2014-09-02,"Ride 'em Cowboy",5.9,,https://www.mountainproject.com/route/105793824/ride-em-cowboy,1,"Near End of Sunshine Wall (aka Twin Cracks Area) > Sunshine Wall > Vantage (Frenchman Coulee) > Central Region > Washington",2.7,-1,,,Sport,,
2014-08-05,"Sword In The Stone",5.9+,,https://www.mountainproject.com/route/105862660/sword-in-the-stone,1,"First Tier > Avalon > Boulder Canyon > Boulder > Colorado",2.4,-1,,,Sport,,70
2014-08-04,"The Tower",5.10a,,https://www.mountainproject.com/route/105761340/the-tower,1,"Tarot Wall > Second Tier > Avalon > Boulder Canyon > Boulder > Colorado",2.7,-1,,,Sport,,100
2014-08-02,"Major Tom",V2-3,,https://www.mountainproject.com/route/105757477/major-tom,1,"BBC Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",2.3,2,,,Boulder,V1+,
2014-08-02,"Sputnik Two",V0,,https://www.mountainproject.com/route/105757159/sputnik-two,1,"Sputnik Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",2.3,-1,,,Boulder,,
2014-08-02,"Sputnik One",V1,,https://www.mountainproject.com/route/105757156/sputnik-one,1,"Sputnik Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",2.9,3,,,Boulder,,
2014-08-02,"East Warmup",V1,,https://www.mountainproject.com/route/105757879/east-warmup,1,"BBC Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",1.9,-1,,,Boulder,,
2014-08-02,"A7 -V1",V1+,,https://www.mountainproject.com/route/105752380/a7-v1,1,"A-7 Boulder > Satellite Boulders > North > Flatirons > Boulder > Colorado",3.1,3,,,Boulder,,
2014-07-20,"Squidbelly Phlegmfoot",5.10c,,https://www.mountainproject.com/route/106765608/squidbelly-phlegmfoot,1,"Canyon Road Cliffs > Witches' Canyon > San Luis Valley > Colorado",2.6,-1,,,Sport,,30
2014-07-19,"Jewel Of The Mild",5.10c,,https://www.mountainproject.com/route/105753844/jewel-of-the-mild,1,"Penitente - Inner Canyon > Penitente Canyon > San Luis Valley > Colorado",3.0,-1,,,Sport,,
2014-07-19,"Children Of A Lesser Grade",5.10c,,https://www.mountainproject.com/route/105763908/children-of-a-lesser-grade,1,"Penitente - Inner Canyon > Penitente Canyon > San Luis Valley > Colorado",2.5,-1,,,Sport,,50
2014-07-19,"How The West Was Won",5.9,,https://www.mountainproject.com/route/105753904/how-the-west-was-won,1,"Penitente - Inner Canyon > Penitente Canyon > San Luis Valley > Colorado",2.6,-1,,,Sport,,
2014-07-19,"The Serpent",5.8,,https://www.mountainproject.com/route/105763047/the-serpent,1,"Penitente - Entrance Area > Penitente Canyon > San Luis Valley > Colorado",2.1,-1,,,Sport,,60
2014-07-19,"Captain America",5.10a,,https://www.mountainproject.com/route/105753412/captain-america,1,"Penitente - Entrance Area > Penitente Canyon > San Luis Valley > Colorado",2.2,-1,,,Sport,,
2014-07-15,"Southwest Layback",V1+,,https://www.mountainproject.com/route/106916377/southwest-layback,1,"King Conquerer > Flagstaff > Boulder > Colorado",2.4,-1,,,Boulder,,
2014-07-08,"King Conqueror","V3 R",,https://www.mountainproject.com/route/105760857/king-conqueror,1,"King Conquerer > Flagstaff > Boulder > Colorado",3.5,4,,,Boulder,,20
2014-07-05,"North Arete",5.4,,https://www.mountainproject.com/route/105752794/north-arete,5,"First Flatiron > North > Flatirons > Boulder > Colorado",3.1,3,,,Trad,,
2014-07-02,"Pratt's Mantle",V2,,https://www.mountainproject.com/route/106035916/pratts-mantle,1,"Pratt's Rock aka Pratt's Overhang > Flagstaff > Boulder > Colorado",2.9,-1,,,Boulder,,10
2014-06-15,"Escape Hatch",V3,,https://www.mountainproject.com/route/106923875/escape-hatch,1,"The Joint Boulder > Skyland Boulders > Crested Butte > Colorado",2.7,3,,,Boulder,,10
2014-06-14,"Open Book",V1,,https://www.mountainproject.com/route/106192237/open-book,1,"High Times > Skyland Boulders > Crested Butte > Colorado",1.9,2,,,Boulder,,12
2014-06-13,"Right El Skyland",V2,,https://www.mountainproject.com/route/106292556/right-el-skyland,1,"High Times > Skyland Boulders > Crested Butte > Colorado",3.1,-1,,,Boulder,,25
2010-07-21,"Way of the Ancients","5.5 R",,https://www.mountainproject.com/route/106614295/way-of-the-ancients,3,"First Flatiron > North > Flatirons > Boulder > Colorado",2.6,-1,,,Trad,,500
2007-07-04,"East Face (Standard)",5.4,,https://www.mountainproject.com/route/105748047/east-face-standard,8,"Third Flatiron > North > Flatirons > Boulder > Colorado",3.6,4,,,Trad,,
